id,pid,lot_frontage,lot_area,street,alley,land_contour,utilities,overall_qual,overall_cond,year_built,year_remod/add,exterior_1st,condition_artery,condition_feedr,exterior_2nd,condition_posa,condition_posn,condition_rrae,condition_rran,mas_vnr_area,condition_rrnn,exter_qual,exter_cond,bsmt_cond,bsmt_exposure,freshness,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,totbsmtfin_sq_ft,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,total_sq_ft,garage_finish,totfin_sq_ft,garage_cars,bsmtfin_type_alq,bsmt_bath,bsmtfin_type_blq,bsmtfin_type_glq,bsmtfin_type_lwq,bsmtfin_type_rec,garage_area,garage_qual,total_bath,garage_cond,totrooms,wood_deck_sf,open_porch_sf,enclosed_porch_sf,3ssn_porch_sf,screen_porch_sf,misc_feature,misc_val,saleprice,ms_zoning_a_(agr),ms_zoning_c_(all),ms_zoning_fv,ms_zoning_i_(all),ms_zoning_rh,ms_zoning_rl,ms_zoning_rm,lot_shape_ir1,lot_shape_ir2,lot_shape_ir3,lot_shape_reg,lot_config_corner,lot_config_culdsac,lot_config_fr2,lot_config_fr3,wood_deck,open_porch,lot_config_inside,enclosed_porch,land_slope_gtl,3ssn_porch,land_slope_mod,screen_porch,land_slope_sev,neighborhood_blmngtn,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker,bldg_type_1fam,bldg_type_2fmcon,bldg_type_duplex,bldg_type_twnhs,bldg_type_twnhse,house_style_1.5fin,house_style_1.5unf,house_style_1story,house_style_2.5fin,house_style_2.5unf,house_style_2story,house_style_sfoyer,house_style_slvl,roof_style_flat,roof_style_gable,roof_style_gambrel,roof_style_hip,roof_style_mansard,roof_style_shed,roof_matl_clytile,roof_matl_compshg,roof_matl_membran,roof_matl_tar&grv,roof_matl_wdshake,roof_matl_wdshngl,mas_vnr_type_0,mas_vnr_type_brkcmn,mas_vnr_type_brkface,mas_vnr_type_stone,foundation_brktil,foundation_cblock,foundation_pconc,foundation_slab,foundation_stone,foundation_wood,bsmt_qual_0,bsmt_qual_ex,bsmt_qual_fa,bsmt_qual_gd,bsmt_qual_po,bsmt_qual_ta,heating_gasa,heating_gasw,heating_grav,heating_othw,heating_wall,central_air_n,central_air_y,electrical_fusea,electrical_fusef,electrical_fusep,electrical_mix,electrical_sbrkr,garage_type_0,garage_type_2types,garage_type_attchd,garage_type_basment,garage_type_builtin,garage_type_carport,garage_type_detchd,paved_drive_n,paved_drive_p,paved_drive_y,fence_0,fence_gdprv,fence_gdwo,fence_mnprv,fence_mnww,sale_type_cod,sale_type_cwd,sale_type_con,sale_type_conld,sale_type_conli,sale_type_conlw,sale_type_new,sale_type_oth,sale_type_wd_
2861,909276070,80.0,12400,Pave,0,HLS,AllPub,5,6,1940,1950,Wd Sdng,0,0,Wd Sdng,0,0,0,0,0.0,0,3,3,3.0,1.0,10,602.0,0.0,299.0,901.0,3,1125,592,0,0.0,0.0,1,1,602.0,2,1,3,7,8,1,4.0,1940.0,2618.0,Unf,602.0,1.0,0,0.0,1,0,0,0,410.0,3.0,2.0,0.0,9.0,0,0,0,0,113,0,0,194000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1245,535180120,75.0,10425,Pave,0,Lvl,AllPub,5,5,1956,1958,MetalSd,0,0,MetalSd,0,0,0,0,0.0,0,3,3,3.0,0.0,2,774.0,0.0,330.0,1104.0,4,1104,0,0,1.0,0.0,1,0,774.0,3,1,3,5,8,0,0.0,1956.0,2208.0,RFn,774.0,1.0,0,1.0,0,0,0,1,384.0,3.0,2.0,0.0,7.0,0,0,0,0,0,0,0,133000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
854,907201220,0.0,16269,Pave,0,Lvl,AllPub,5,5,1978,1978,MetalSd,0,0,MetalSd,0,0,0,0,76.0,0,3,3,3.0,2.0,0,625.0,0.0,282.0,907.0,3,907,0,0,0.0,0.0,1,0,625.0,3,1,3,5,8,0,0.0,1978.0,1814.0,Unf,625.0,1.0,0,0.0,0,1,0,0,343.0,3.0,1.0,0.0,6.0,72,0,0,0,0,0,0,140000,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1437,907181120,68.0,8998,Pave,0,Lvl,AllPub,7,5,2000,2000,VinylSd,0,0,VinylSd,0,0,0,0,120.0,0,4,3,3.0,1.0,0,527.0,0.0,255.0,782.0,5,782,870,0,0.0,0.0,2,1,527.0,3,1,4,6,8,0,0.0,2000.0,2434.0,RFn,527.0,2.0,0,0.0,0,1,0,0,532.0,3.0,3.0,0.0,9.0,0,70,0,0,0,0,0,207500,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
586,534128190,80.0,10400,Pave,0,Lvl,AllPub,6,7,1967,1997,MetalSd,0,0,MetalSd,1,0,0,0,256.0,0,3,3,3.0,0.0,30,0.0,0.0,932.0,932.0,4,1271,1369,0,0.0,0.0,2,1,0.0,5,1,4,8,8,1,3.0,1967.0,3572.0,RFn,0.0,2.0,0,0.0,0,0,0,0,515.0,3.0,3.0,0.0,11.0,0,120,0,0,168,0,0,256900,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1947,535375130,60.0,10134,Pave,0,Lvl,AllPub,5,6,1940,1950,MetalSd,0,0,MetalSd,0,0,0,0,0.0,0,3,3,3.0,0.0,10,0.0,0.0,735.0,735.0,4,735,299,0,0.0,0.0,1,0,0.0,2,1,3,5,8,0,0.0,1940.0,1769.0,Unf,0.0,1.0,0,0.0,0,0,0,0,240.0,3.0,1.0,0.0,6.0,0,39,0,0,0,0,0,109000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
815,906226140,64.0,7007,Pave,0,Bnk,AllPub,5,5,1979,1979,HdBoard,0,0,HdBoard,0,0,0,0,0.0,0,3,3,0.0,0.0,0,0.0,0.0,0.0,0.0,3,1513,0,0,0.0,0.0,2,0,0.0,4,2,3,8,8,0,0.0,1979.0,1513.0,Unf,0.0,2.0,0,0.0,0,0,0,0,400.0,3.0,2.0,0.0,10.0,0,0,0,0,0,0,0,113722,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
831,906392110,78.0,11645,Pave,0,Lvl,AllPub,8,5,2005,2006,VinylSd,0,0,VinylSd,0,0,0,0,76.0,0,4,3,3.0,3.0,1,24.0,0.0,1474.0,1498.0,5,1498,0,0,0.0,0.0,2,0,24.0,3,1,4,7,8,1,4.0,2005.0,2996.0,Fin,24.0,3.0,0,0.0,0,1,0,0,844.0,3.0,2.0,0.0,9.0,144,98,0,0,0,0,0,237000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1919,535151110,60.0,8250,Pave,0,Lvl,AllPub,5,7,1963,1963,MetalSd,0,0,MetalSd,0,0,0,0,0.0,0,3,3,3.0,0.0,0,288.0,0.0,765.0,1053.0,4,1053,0,0,1.0,0.0,1,0,288.0,3,1,4,6,8,0,0.0,1994.0,2106.0,RFn,288.0,2.0,1,1.0,0,0,0,0,692.0,3.0,2.0,0.0,8.0,240,0,0,0,109,0,0,142100,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2306,526302030,0.0,11027,Pave,0,Lvl,AllPub,6,5,1954,1954,Wd Sdng,0,0,Wd Sdng,0,0,0,0,28.0,0,3,3,3.0,0.0,0,468.0,539.0,171.0,1178.0,4,1293,0,0,1.0,0.0,2,0,1007.0,2,1,3,5,8,0,0.0,1954.0,2471.0,RFn,1007.0,2.0,0,1.0,1,0,0,1,452.0,3.0,3.0,0.0,8.0,280,0,0,0,0,0,0,149900,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
430,528108130,95.0,12350,Pave,0,Lvl,AllPub,9,5,2008,2008,VinylSd,0,0,VinylSd,0,0,0,0,450.0,0,5,3,3.0,2.0,0,1232.0,0.0,788.0,2020.0,5,2020,0,0,1.0,0.0,2,0,1232.0,3,1,5,7,8,1,4.0,2008.0,4040.0,RFn,1232.0,3.0,0,1.0,0,1,0,0,896.0,3.0,3.0,0.0,10.0,192,98,0,0,0,0,0,404000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2618,535425080,0.0,18275,Pave,0,HLS,AllPub,7,8,1962,1998,Plywood,0,0,Plywood,0,0,0,0,0.0,0,3,3,3.0,3.0,36,636.0,0.0,802.0,1438.0,3,1900,548,0,1.0,0.0,3,0,636.0,3,1,3,9,8,2,4.0,1962.0,3886.0,RFn,636.0,2.0,1,1.0,0,0,0,0,441.0,3.0,4.0,0.0,13.0,520,102,0,0,0,0,0,277500,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
245,906201030,77.0,9206,Pave,0,Lvl,AllPub,6,5,1985,1985,HdBoard,0,0,HdBoard,0,0,0,0,336.0,0,4,3,3.0,0.0,0,0.0,0.0,741.0,741.0,3,977,755,0,0.0,0.0,2,1,0.0,3,1,4,7,8,1,3.0,1985.0,2473.0,Fin,0.0,2.0,0,0.0,0,0,0,0,476.0,3.0,3.0,0.0,10.0,192,46,0,0,0,0,0,178000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
462,528186180,48.0,6240,Pave,0,Lvl,AllPub,8,5,2006,2006,MetalSd,0,0,MetalSd,0,0,0,0,176.0,0,4,3,3.0,0.0,0,863.0,0.0,461.0,1324.0,5,1324,0,0,1.0,0.0,2,0,863.0,2,1,4,6,8,1,4.0,2006.0,2648.0,Fin,863.0,2.0,0,1.0,0,1,0,0,550.0,3.0,3.0,0.0,9.0,192,38,0,0,0,0,0,254000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
182,902207130,68.0,9656,Pave,0,Lvl,AllPub,2,2,1923,1970,AsbShng,0,0,AsbShng,0,0,0,0,0.0,0,3,2,2.0,0.0,47,0.0,0.0,678.0,678.0,3,832,0,0,0.0,0.0,1,0,0.0,2,1,3,5,8,1,4.0,1928.0,1510.0,Unf,0.0,2.0,0,0.0,0,0,0,0,780.0,2.0,1.0,0.0,6.0,0,0,0,0,0,0,0,12789,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1625,527162090,63.0,7875,Pave,0,Lvl,AllPub,7,5,1995,1996,HdBoard,0,0,HdBoard,0,0,0,0,38.0,0,3,3,4.0,0.0,1,0.0,0.0,1237.0,1237.0,4,1253,0,0,0.0,0.0,2,0,0.0,3,1,3,6,8,1,3.0,1995.0,2490.0,Fin,0.0,2.0,0,0.0,0,0,0,0,402.0,3.0,2.0,0.0,8.0,220,21,0,0,0,0,0,176000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2381,528106010,111.0,16259,Pave,0,Lvl,AllPub,9,5,2006,2006,VinylSd,0,0,VinylSd,0,0,0,0,370.0,0,3,3,4.0,2.0,0,0.0,0.0,1249.0,1249.0,5,1249,1347,0,0.0,0.0,3,1,0.0,4,1,4,9,8,0,0.0,2006.0,3845.0,RFn,0.0,3.0,0,0.0,0,0,0,0,840.0,3.0,4.0,0.0,13.0,240,154,0,0,0,0,0,342643,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1827,532378240,0.0,6173,Pave,0,Lvl,AllPub,5,6,1967,1967,HdBoard,0,0,Wd Sdng,0,0,0,0,75.0,0,3,3,3.0,0.0,0,599.0,0.0,277.0,876.0,3,902,0,0,0.0,0.0,1,0,599.0,3,1,3,6,8,0,0.0,1967.0,1778.0,Unf,599.0,1.0,0,0.0,0,1,0,0,288.0,3.0,1.0,0.0,7.0,0,0,0,0,0,0,0,125500,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1580,916402015,75.0,12890,Pave,0,Lvl,AllPub,6,5,1989,1989,Wd Sdng,0,0,Wd Sdng,0,0,0,0,128.0,0,3,3,3.0,0.0,0,0.0,0.0,1495.0,1495.0,5,1495,0,0,0.0,0.0,2,0,0.0,3,1,3,8,8,1,3.0,1989.0,2990.0,Unf,0.0,2.0,0,0.0,0,0,0,0,438.0,3.0,2.0,0.0,10.0,252,0,192,0,0,0,0,150000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1803,528480180,84.0,10440,Pave,0,Lvl,AllPub,8,5,2007,2007,CemntBd,0,0,CmentBd,0,0,0,0,0.0,0,5,3,3.0,1.0,0,0.0,0.0,1574.0,1574.0,5,1584,0,0,0.0,0.0,2,0,0.0,2,1,5,6,8,1,4.0,2007.0,3158.0,Fin,0.0,2.0,0,0.0,0,0,0,0,594.0,3.0,2.0,0.0,8.0,0,256,0,0,0,0,0,261329,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1132,531363060,63.0,7500,Pave,0,Lvl,AllPub,7,5,2004,2005,VinylSd,0,0,VinylSd,0,0,0,0,120.0,0,3,3,3.0,0.0,1,680.0,0.0,400.0,1080.0,5,1080,0,0,1.0,0.0,1,0,680.0,3,1,4,6,8,0,0.0,0.0,2160.0,0,680.0,0.0,0,1.0,0,1,0,0,0.0,0.0,2.0,0.0,8.0,0,0,0,0,0,0,0,141000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1941,535353050,75.0,9532,Pave,0,Lvl,AllPub,4,6,1953,1953,VinylSd,0,0,VinylSd,0,0,0,0,0.0,0,3,3,3.0,0.0,0,595.0,354.0,156.0,1105.0,4,1647,0,0,1.0,0.0,1,0,949.0,3,1,3,6,7,1,2.0,1953.0,2752.0,Fin,949.0,1.0,0,1.0,1,0,0,1,280.0,3.0,2.0,0.0,8.0,225,0,0,0,0,0,0,153000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1742,528228270,53.0,3922,Pave,0,Lvl,AllPub,7,5,2006,2007,WdShing,0,0,Wd Shng,0,0,0,0,72.0,0,4,3,3.0,2.0,1,0.0,0.0,1258.0,1258.0,5,1258,0,0,0.0,0.0,2,0,0.0,2,1,4,6,8,1,4.0,2007.0,2516.0,Fin,0.0,3.0,0,0.0,0,0,0,0,648.0,3.0,2.0,0.0,8.0,144,16,0,0,0,0,0,172500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2026,903425280,60.0,8730,Pave,0,Lvl,AllPub,6,7,1915,2003,Wd Sdng,0,0,Wd Sdng,0,0,0,1,0.0,0,3,3,3.0,0.0,88,0.0,0.0,698.0,698.0,5,698,698,0,0.0,0.0,1,0,0.0,3,1,3,7,8,0,0.0,2003.0,2094.0,Unf,0.0,1.0,0,0.0,0,0,0,0,384.0,3.0,1.0,0.0,8.0,0,0,0,0,259,0,0,153575,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2245,911128020,60.0,6060,Pave,0,Lvl,AllPub,5,9,1930,2007,MetalSd,0,0,MetalSd,0,0,0,0,0.0,0,4,3,3.0,0.0,77,737.0,0.0,100.0,837.0,5,1001,0,0,0.0,0.0,1,0,737.0,2,1,4,5,8,0,0.0,1930.0,1838.0,Unf,737.0,1.0,1,0.0,0,0,0,0,216.0,3.0,1.0,0.0,6.0,154,0,42,86,0,0,0,124900,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
